X,Y
-73.9685415,40.780709
-73.9685415,40.780709
-73.994287,40.755024
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.96458643,40.7787025
-73.985131,40.758895
-73.9685415,40.780709
-73.99278645,40.75052792
-73.9685415,40.780709
-73.9685415,40.780709
-73.96539800000001,40.782453000000004
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9884796,40.7349586
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.98824228,40.75687915
-73.9685415,40.780709
-73.925886,40.872458
-73.9685415,40.780709
-73.9685415,40.780709
-73.985131,40.758895
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.985131,40.758895
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-74.0078506,40.7406998
-73.93543847,40.79789578
-73.9685415,40.780709
-73.93567499,40.80336464
-74.00541012,40.73149467
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9890996,40.72682773
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.994277,40.75502
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-74.0007613,40.7207559
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9845123,40.7596245
-73.9685415,40.780709
-74.0066986,40.739254
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.995211,40.757006
-73.9621515,40.812573
-73.9685415,40.780709
-74.0064,40.7142
-73.9685415,40.780709
-73.9685415,40.780709
-73.97738889,40.78891667
-73.98869812,40.74845585
-73.9621515,40.812573
-73.9658598,40.7605794
-73.9706421,40.7585716
-73.9685415,40.780709
-73.94025101,40.79950816
-73.98626804,40.75648987
-73.9685415,40.780709
-73.9685415,40.780709
-73.97692323,40.75801773
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-74.0064,40.7142
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.985131,40.758895
-73.9685415,40.780709
-74.00238592,40.73338173
-73.9685415,40.780709
-74.01636078,40.70303942
-73.97921998,40.75904549
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9962311,40.7667999
-73.9685415,40.780709
-73.9685415,40.780709
-73.98490937,40.7623147
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.97835364,40.76157136
-73.985131,40.758895
-73.9685415,40.780709
-73.9685415,40.780709
-73.97617473,40.75987107
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9917578,40.7591159
-73.9685415,40.780709
-73.9685415,40.780709
-74.00177121,40.7353238
-73.9685415,40.780709
-73.98165136,40.75834385
-73.9685415,40.780709
-73.97530669,40.76892437
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-74.01289661,40.71117171
-73.9685415,40.780709
-73.97990671,40.75823607
-73.9685415,40.780709
-73.97634254,40.76550561
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.99922632,40.72247931
-73.9685415,40.780709
-73.94002252,40.79061167
-73.9836,40.7617
-73.9685415,40.780709
-73.9718,40.77866375
-73.9685415,40.780709
-73.9685415,40.780709
-73.97530669,40.76892437
-73.97530669,40.76892437
-73.9685415,40.780709
-73.9685415,40.780709
-74.01830498,40.70794189
-74.0064,40.7142
-73.9685415,40.780709
-74.00460872,40.71223039
-73.9685415,40.780709
-73.9938431,40.7194214
-74.0007613,40.7207559
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-74.0064,40.7142
-73.99214745,40.72649449
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-74.0064,40.7142
-74.001801,40.726446
-73.966456,40.7560275
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9772611,40.74288184
-73.9685415,40.780709
-73.9685415,40.780709
-73.9767532,40.7591591
-73.92849849999999,40.8569435
-73.9685415,40.780709
-73.9685415,40.780709
-74.0007613,40.7207559
-73.9685415,40.780709
-73.989767,40.759495
-74.0064,40.7142
-73.9836,40.7617
-74.01384243,40.71334893
-73.9685415,40.780709
-73.99326136,40.74077584
-73.994298,40.758821
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-74.0082932,40.7395058
-74.0064,40.7142
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.98996115,40.72968239
-73.9685415,40.780709
-73.9253387,40.8619118
-73.9888229,40.7560921
-74.0064,40.7142
-73.9927597,40.7696991
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.97725582,40.76175596
-73.9685415,40.780709
-73.98870869,40.71878492
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9902496,40.7259598
-73.9685415,40.780709
-73.9879837,40.743988
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.931905,40.86484
-73.9685415,40.780709
-73.9685415,40.780709
-73.980346,40.759903
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9621515,40.812573
-73.97921998,40.75904549
-73.9685415,40.780709
-73.9837494,40.7735023
-73.9685415,40.780709
-73.97201150000001,40.79871949999999
-73.9685415,40.780709
-73.985131,40.758895
-73.985131,40.758895
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.931905,40.86484
-74.0064,40.7142
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.97313565,40.76395046
-73.9685415,40.780709
-73.977272,40.7645187
-73.9685415,40.780709
-73.9685415,40.780709
-73.9198074,40.8652115
-73.9685415,40.780709
-73.97201150000001,40.79871949999999
-73.9685415,40.780709
-73.988678,40.7563515
-73.931905,40.86484
-73.98614283,40.74969475
-73.9756622,40.7592697
-73.9685415,40.780709
-73.97530669,40.76892437
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9961633,40.72754781
-73.9840579,40.75462876
-73.92849849999999,40.8569435
-73.9825419,40.7628608
-73.97921998,40.75904549
-74.01282645,40.7116531
-73.97102209,40.75507226
-73.99916667,40.6975
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.99395602,40.73453873
-73.9685415,40.780709
-73.9685415,40.780709
-73.97530669,40.76892437
-73.9685415,40.780709
-73.9685415,40.780709
-74.0064,40.7142
-73.98305556,40.76777778
-73.9685415,40.780709
-73.9685415,40.780709
-73.97881428,40.75868667
-73.9685415,40.780709
-73.97105792,40.79307649
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-74.0064,40.7142
-73.9685415,40.780709
-73.9700675,40.79738859
-73.9685415,40.780709
-73.99105192,40.73972198
-74.0009079,40.7306099
-73.9685415,40.780709
-73.97891732,40.75882475
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9854507,40.7648811
-73.994139,40.758588
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-74.00001602,40.71669795
-74.00001602,40.71669795
-74.0064,40.7142
-74.00001602,40.71669795
-74.00001602,40.71669795
-74.00001602,40.71669795
-74.00001602,40.71669795
-74.00001602,40.71669795
-74.00001602,40.71669795
-74.00001602,40.71669795
-74.0064,40.7142
-73.97530669,40.76892437
-73.9685415,40.780709
-73.9685415,40.780709
-73.993853,40.758799
-73.9685415,40.780709
-73.99278645,40.75052792
-73.9685415,40.780709
-73.9685415,40.780709
-73.99192421,40.73836801
-73.9685415,40.780709
-73.9685415,40.780709
-73.9920625,40.7145515
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.97149281,40.7622739
-73.9919686,40.729177
-73.9685415,40.780709
-74.00523797,40.72388644
-73.9685415,40.780709
-73.9685415,40.780709
-73.97990671,40.75823607
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-74.0064,40.7142
-73.985131,40.758895
-73.9685415,40.780709
-73.98098148,40.76424768
-73.97973236,40.75987675
-73.9703979,40.7600098
-73.9685415,40.780709
-73.97156735,40.76266903
-74.01533876,40.71498091
-73.9685415,40.780709
-73.965983,40.762152
-73.98626804,40.75648987
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-74.0053482,40.7207794
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.99064541,40.73682776
-74.01280908,40.71215302
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9867706,40.7203598
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.97156735,40.76266903
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9932785,40.7572708
-73.997462,40.719007
-73.9685415,40.780709
-73.981781,40.7776489
-73.9516025,40.80918941
-74.00118993,40.75759585
-73.9685415,40.780709
-73.9685415,40.780709
-73.92849849999999,40.8569435
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-74.0064,40.7142
-73.9685415,40.780709
-73.9668,40.7582
-73.9685415,40.780709
-73.9685415,40.780709
-74.01628978,40.70353735
-73.9685415,40.780709
-73.9685415,40.780709
-73.99278645,40.75052792
-73.977391,40.787799
-73.9685415,40.780709
-73.9685415,40.780709
-73.972462,40.793762
-73.9685415,40.780709
-73.9685415,40.780709
-73.9253387,40.8619118
-74.0064,40.7142
-73.9685415,40.780709
-73.99269898,40.71834271
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.98816,40.74147
-73.9685415,40.780709
-73.9685415,40.780709
-74.0059729,40.7142691
-74.00845228,40.72343835
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9622192,40.7608986
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.99599711,40.73716379
-73.9685415,40.780709
-73.9685415,40.780709
-74.0064,40.7142
-73.9685415,40.780709
-73.9685415,40.780709
-73.97229574,40.79784551
-73.9685415,40.780709
-73.9685415,40.780709
-73.9750868,40.72020106
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-74.00460872,40.71223039
-74.0064,40.7142
-73.9685415,40.780709
-73.95100037,40.77123072
-74.00611111,40.7425
-73.98872977,40.75048414
-74.0031967,40.7239418
-74.0098,40.7142
-73.9685415,40.780709
-73.9685415,40.780709
-73.989212,40.7206116
-73.9932,40.7202
-73.9685415,40.780709
-73.989212,40.7206116
-74.00624967,40.733412
-73.9685415,40.780709
-73.9685415,40.780709
-73.97354189,40.75652616
-73.9685415,40.780709
-73.9685415,40.780709
-74.0059731,40.7143528
-73.9894409,40.7594452
-74.0064,40.7142
-73.9965335,40.730830999999995
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-74.0064087,40.74403
-74.00712,40.71455
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.99334173,40.74731105
-73.99081707,40.76071578
-73.99278645,40.75052792
-73.97990671,40.75823607
-73.95401646,40.81736772
-73.96555556,40.76916667
-74.0064,40.7142
-73.98847061,40.71662919
-74.0007613,40.7207559
-73.9685415,40.780709
-73.9685415,40.780709
-73.97071642,40.78946043
-73.9851913,40.7523804
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9847946,40.7445908
-73.9685415,40.780709
-73.97530669,40.76892437
-73.97921998,40.75904549
-73.985131,40.758895
-73.9685415,40.780709
-73.9685415,40.780709
-74.0064,40.7142
-73.9685415,40.780709
-73.9685415,40.780709
-74.0059731,40.7143528
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-74.0041656,40.748703
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-74.0082932,40.7395058
-73.9685415,40.780709
-73.9685415,40.780709
-73.9932872,40.7602619
-73.9685415,40.780709
-74.0064,40.7142
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.97712991,40.76148016
-74.0007613,40.7207559
-73.9685415,40.780709
-74.0064,40.7142
-73.9685415,40.780709
-73.97047174,40.75161695
-73.9685415,40.780709
-74.0067978,40.7406616
-73.9685415,40.780709
-73.92849849999999,40.8569435
-73.97313893,40.76394621
-73.9685415,40.780709
-73.989212,40.7206116
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.989212,40.7206116
-73.98692632,40.76027489
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.97530669,40.76892437
-73.9685415,40.780709
-73.99745499999999,40.7611535
-73.9685415,40.780709
-73.99013624,40.75093355
-73.99201031,40.72915009
-73.9685415,40.780709
-73.9685415,40.780709
-74.0395,40.69902778
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.931905,40.86484
-73.9685415,40.780709
-74.00238853,40.73365539
-74.0064,40.7142
-73.9685415,40.780709
-73.9685415,40.780709
-73.997295,40.7473
-73.9849167,40.7399101
-73.9824905,40.7713776
-73.9685415,40.780709
-73.986954,40.760259
-73.9685415,40.780709
-73.9685415,40.780709
-74.0064,40.7142
-73.9685415,40.780709
-73.9685415,40.780709
-73.97712991,40.76148016
-73.9685415,40.780709
-74.0064,40.7142
-73.9685415,40.780709
-74.0064,40.7142
-73.9685415,40.780709
-73.989212,40.7206116
-74.00062233,40.72987687
-73.9685415,40.780709
-74.00334339,40.74982357
-73.9685415,40.780709
-73.9685415,40.780709
-73.9767532,40.7591591
-73.9685415,40.780709
-74.0064,40.7142
-73.9685415,40.780709
-73.992349,40.739611
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-74.00611111,40.7425
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9861,40.75922
-73.9685415,40.780709
-73.9965335,40.730830999999995
-73.9685415,40.780709
-73.9988098,40.7290802
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.97717535,40.75280621
-73.9685415,40.780709
-73.97260287,40.78594368
-73.983,40.7391
-73.97541276,40.75196884
-74.0064,40.7142
-73.9685415,40.780709
-74.0064,40.7142
-73.9685415,40.780709
-73.986659,40.754696
-73.989212,40.7206116
-73.9685415,40.780709
-73.9685415,40.780709
-73.9856034,40.7630102
-73.9685415,40.780709
-73.9685415,40.780709
-74.0080795,40.73629
-74.00460872,40.71223039
-73.9685415,40.780709
-73.987346,40.756534
-73.9927597,40.7696991
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.97149511,40.78083859
-73.9685415,40.780709
-73.98844423,40.72183614
-73.9685415,40.780709
-73.9685415,40.780709
-73.984787,40.7499619
-73.9685415,40.780709
-73.98856401,40.75061379
-73.9685415,40.780709
-73.9685415,40.780709
-73.9856034,40.7630102
-74.00092258,40.72949182
-73.9685415,40.780709
-73.95261045,40.8107966
-73.99278645,40.75052792
-73.9685415,40.780709
-73.9685415,40.780709
-74.00600094,40.74608875
-74.0007613,40.7207559
-73.957,40.825
-73.99747971,40.73089074
-73.986415,40.755043
-73.9685415,40.780709
-74.01280908,40.71215302
-73.95401646,40.81736772
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-74.01447961,40.70232417
-73.98620169,40.72624332
-73.9795837,40.7591286
-73.97933722,40.75903357
-73.9685415,40.780709
-73.97990671,40.75823607
-73.9675,40.7779
-73.9685415,40.780709
-73.93571377,40.85014433
-73.9685415,40.780709
-73.9685415,40.780709
-73.9874573,40.7586098
-73.9685415,40.780709
-73.9871063,40.7591095
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9973755,40.7225647
-73.97933722,40.75903357
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9862671,40.7307816
-73.9685415,40.780709
-73.95401646,40.81736772
-74.0064,40.7142
-73.99094288,40.76515263
-73.95460107,40.77396846
-73.9685415,40.780709
-73.9685415,40.780709
-73.962014,40.767812
-73.98951389,40.72943191
-73.9685415,40.780709
-73.9685415,40.780709
-74.0159547,40.71300206
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.98692632,40.76027489
-73.9685415,40.780709
-73.9685415,40.780709
-73.97857241,40.76230513
-73.9685415,40.780709
-73.9933472,40.7344513
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.99916667,40.6975
-73.9685415,40.780709
-73.98980856,40.71406968
-73.9685415,40.780709
-73.9685415,40.780709
-73.9253387,40.8619118
-74.0112559,40.70685703
-73.990479,40.739712
-73.9685415,40.780709
-74.0064,40.7142
-74.00278208,40.71076371
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9878998,40.7221184
-73.9685415,40.780709
-73.98767768,40.75731631
-73.9685415,40.780709
-73.97530669,40.76892437
-73.9685415,40.780709
-73.98692632,40.76027489
-73.94509362,40.80849669
-74.01282645,40.7116531
-73.9685415,40.780709
-73.9685415,40.780709
-73.98922694,40.731698
-73.9685415,40.780709
-73.9685415,40.780709
-74.0007613,40.7207559
-73.9685415,40.780709
-73.946798,40.7768265
-73.9685415,40.780709
-73.97712991,40.76148016
-74.0064,40.7142
-73.9685415,40.780709
-73.979855,40.758194
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-74.01305315,40.71201454
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.99278645,40.75052792
-73.9685415,40.780709
-73.99278645,40.75052792
-73.9930725,40.7444382
-74.00460872,40.71223039
-73.99319509,40.74140245
-73.9685415,40.780709
-73.9685415,40.780709
-73.988434,40.753647
-74.0007613,40.7207559
-73.96692898,40.78789116
-73.97530669,40.76892437
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9253387,40.8619118
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9892578,40.7295113
-73.9685415,40.780709
-74.0064,40.7142
-74.04453437,40.68926515
-73.97712991,40.76148016
-73.9685415,40.780709
-73.9685415,40.780709
-73.97873562,40.76423834
-73.9685415,40.780709
-73.99922632,40.72247931
-73.95050959,40.77470893
-73.97990671,40.75823607
-73.9685415,40.780709
-73.97071642,40.78946043
-73.9685415,40.780709
-73.97261812,40.75614991
-73.985131,40.758895
-73.9685415,40.780709
-73.9685415,40.780709
-73.9737473,40.791069
-73.9685415,40.780709
-73.97712991,40.76148016
-73.97740796,40.75261775
-73.9253387,40.8619118
-73.97921998,40.75904549
-74.0064,40.7142
-74.0048676,40.7334213
-73.9685415,40.780709
-73.971135,40.774123
-73.97408268,40.76807394
-73.994701,40.740079
-73.986,40.748
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9756622,40.7592697
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-74.0064,40.7142
-74.00347550000001,40.7235455
-73.98686821,40.76029877
-73.9685415,40.780709
-73.96297384,40.77912965
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-74.0064,40.7142
-73.9784698,40.7645493
-73.9685415,40.780709
-73.9965335,40.730830999999995
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.98853804,40.74421528
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.987007,40.7770105
-73.9685415,40.780709
-73.9886475,40.7582817
-73.9685415,40.780709
-73.9685415,40.780709
-73.95091401,40.7774776
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.97769655,40.75287348
-73.9253387,40.8619118
-73.9685415,40.780709
-73.983,40.7391
-74.0064,40.7142
-73.9685415,40.780709
-73.9735565,40.7626457
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-74.0064,40.7142
-73.9685415,40.780709
-73.94273094,40.78905082
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-74.0028381,40.7169609
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-74.0145874,40.7095757
-73.98562585,40.74880257
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9767532,40.7591591
-73.9886475,40.7582817
-73.9685415,40.780709
-74.0064,40.7142
-73.9685415,40.780709
-73.9685415,40.780709
-73.985925,40.75909
-73.9685415,40.780709
-73.9685415,40.780709
-73.985131,40.758895
-74.0042348,40.73280571
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.986702,40.7271385
-73.9685415,40.780709
-73.9685415,40.780709
-73.99047229,40.76135789
-74.00597,40.71427
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.966456,40.7560275
-73.9685415,40.780709
-73.98569171,40.75727262
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.96087105,40.7674326
-73.9685415,40.780709
-73.9685415,40.780709
-73.9523621,40.8047104
-73.9685415,40.780709
-73.9685415,40.780709
-73.9766998,40.7603683
-73.9685415,40.780709
-73.99922632,40.72247931
-73.9685415,40.780709
-73.9685415,40.780709
-74.0064,40.7142
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.971135,40.774123
-73.9685415,40.780709
-73.9685415,40.780709
-73.97530669,40.76892437
-73.9685415,40.780709
-73.99278645,40.75052792
-73.9685415,40.780709
-73.9685415,40.780709
-74.0064,40.7142
-73.9685415,40.780709
-73.9893723,40.7371407
-73.97740796,40.75261775
-73.9685415,40.780709
-73.9685415,40.780709
-73.986,40.747
-73.9685415,40.780709
-74.0064,40.7142
-73.988173,40.766762
-73.98466667,40.75772222
-73.9685415,40.780709
-73.9685415,40.780709
-73.96100999999999,40.7617045
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.955297,40.7683035
-73.9685415,40.780709
-73.993,40.7197
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-74.0064,40.7142
-73.95244817,40.77276617
-74.0028381,40.7169609
-73.9273682,40.8658218
-73.99922632,40.72247931
-73.9685415,40.780709
-73.9685415,40.780709
-73.971135,40.774123
-73.9685415,40.780709
-74.00460872,40.71223039
-73.9685415,40.780709
-73.9685415,40.780709
-73.92849849999999,40.8569435
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9588394,40.8153687
-73.9685415,40.780709
-73.9685415,40.780709
-74.0064,40.7142
-73.993499,40.750516
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9837494,40.7735023
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9882126,40.7625084
-73.9685415,40.780709
-73.9685415,40.780709
-73.97740796,40.75261775
-73.9685415,40.780709
-73.97071642,40.78946043
-73.9685415,40.780709
-73.9685415,40.780709
-73.949594,40.8268885
-73.98800494,40.75485026
-73.951739,40.80981
-73.989212,40.7206116
-73.9685415,40.780709
-73.98193359,40.77127936
-73.9685415,40.780709
-73.96539800000001,40.782453000000004
-73.9685415,40.780709
-73.9685415,40.780709
-73.97396169,40.73203559
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-74.00460872,40.71223039
-73.9685415,40.780709
-73.9685415,40.780709
-73.9970551,40.7634773
-73.9685415,40.780709
-73.9685415,40.780709
-73.9675,40.7779
-73.99922632,40.72247931
-73.9685415,40.780709
-73.985925,40.75909
-73.9685415,40.780709
-73.9685415,40.780709
-73.98562585,40.74880257
-73.9685415,40.780709
-73.99192421,40.73836801
-73.9950104,40.7592812
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.999968,40.718796
-73.9685415,40.780709
-73.9685415,40.780709
-73.92849849999999,40.8569435
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.97530669,40.76892437
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
-73.9685415,40.780709
